service_id,date,exception_type
12218,20190815,2
12218,20191101,2
12218,20191224,2
12218,20191225,2
12218,20191226,2
12219,20200101,1
12219,20190311,1
12219,20190501,1
12219,20190624,1
12219,20190706,1
12219,20190815,1
12219,20191101,1
12219,20191224,1
12219,20191225,1
12219,20191226,1
13068,20200101,2
13068,20190311,2
13068,20190501,2
13068,20190624,2
13068,20190706,2
13068,20190815,2
13068,20191101,2
13068,20191224,2
13068,20191225,2
13068,20191226,2
13069,20200101,2
13069,20190311,2
13069,20190501,2
13069,20190624,2
13069,20190706,2
13069,20190815,2
13069,20191101,2
13069,20191224,2
13069,20191225,2
13069,20191226,2
13070,20200101,1
13070,20190311,1
13070,20190501,1
13070,20190624,1
13070,20190706,1
13070,20190815,1
13070,20191101,1
13070,20191224,1
13070,20191225,1
13070,20191226,1
12840,20200101,2
12840,20190311,2
12840,20190501,2
12840,20190624,2
12840,20190706,2
12840,20190815,2
12840,20191101,2
12840,20191224,2
12840,20191225,2
12840,20191226,2
12957,20200101,2
12957,20190311,2
12957,20190501,2
12957,20190624,2
12957,20190706,2
12957,20190815,2
12957,20191101,2
12957,20191224,2
12957,20191225,2
12957,20191226,2
13123,20200101,1
13123,20190311,1
13123,20190501,1
13123,20190624,1
13123,20190706,1
13123,20190815,1
13123,20191101,1
13123,20191224,1
13123,20191225,1
13123,20191226,1
13071,20200101,2
13071,20190311,2
13071,20190501,2
13071,20190624,2
13071,20190706,2
13071,20190815,2
13071,20191101,2
13071,20191224,2
13071,20191225,2
13071,20191226,2
13072,20200101,2
13072,20190311,2
13072,20190501,2
13072,20190624,2
13072,20190706,2
13072,20190815,2
13072,20191101,2
13072,20191224,2
13072,20191225,2
13072,20191226,2
13073,20200101,1
13073,20190311,1
13073,20190501,1
13073,20190624,1
13073,20190706,1
13073,20190815,1
13073,20191101,1
13073,20191224,1
13073,20191225,1
13073,20191226,1
12764,20200101,2
12764,20190311,2
12764,20190501,2
12764,20190624,2
12764,20190706,2
12764,20190815,2
12764,20191101,2
12764,20191224,2
12764,20191225,2
12764,20191226,2
12766,20200101,1
12766,20190311,1
12766,20190501,1
12766,20190624,1
12766,20190706,1
12766,20190815,1
12766,20191101,1
12766,20191224,1
12766,20191225,1
12766,20191226,1
12604,20200101,2
12604,20190311,2
12604,20190501,2
12604,20190624,2
12604,20190706,2
12604,20190815,2
12604,20191101,2
12604,20191224,2
12604,20191225,2
12604,20191226,2
12605,20200101,1
12605,20190311,1
12605,20190501,1
12605,20190624,1
12605,20190706,1
12605,20190815,1
12605,20191101,1
12605,20191224,1
12605,20191225,1
12605,20191226,1
12553,20200101,2
12553,20190311,2
12553,20190501,2
12553,20190624,2
12553,20190706,2
12553,20190815,2
12553,20191101,2
12553,20191224,2
12553,20191225,2
12553,20191226,2
12843,20200101,2
12843,20190311,2
12843,20190501,2
12843,20190624,2
12843,20190706,2
12843,20190815,2
12843,20191101,2
12843,20191224,2
12843,20191225,2
12843,20191226,2
12844,20200101,2
12844,20190311,2
12844,20190501,2
12844,20190624,2
12844,20190706,2
12844,20190815,2
12844,20191101,2
12844,20191224,2
12844,20191225,2
12844,20191226,2
12845,20200101,1
12845,20190311,1
12845,20190501,1
12845,20190624,1
12845,20190706,1
12845,20190815,1
12845,20191101,1
12845,20191224,1
12845,20191225,1
12845,20191226,1
12554,20200101,2
12554,20190311,2
12554,20190501,2
12554,20190624,2
12554,20190706,2
12554,20190815,2
12554,20191101,2
12554,20191224,2
12554,20191225,2
12554,20191226,2
12555,20200101,2
12555,20190311,2
12555,20190501,2
12555,20190624,2
12555,20190706,2
12555,20190815,2
12555,20191101,2
12555,20191224,2
12555,20191225,2
12555,20191226,2
12556,20200101,1
12556,20190311,1
12556,20190501,1
12556,20190624,1
12556,20190706,1
12556,20190815,1
12556,20191101,1
12556,20191224,1
12556,20191225,1
12556,20191226,1
12846,20200101,2
12846,20190311,2
12846,20190501,2
12846,20190624,2
12846,20190706,2
12846,20190815,2
12846,20191101,2
12846,20191224,2
12846,20191225,2
12846,20191226,2
12847,20200101,2
12847,20190311,2
12847,20190501,2
12847,20190624,2
12847,20190706,2
12847,20190815,2
12847,20191101,2
12847,20191224,2
12847,20191225,2
12847,20191226,2
12848,20200101,1
12848,20190311,1
12848,20190501,1
12848,20190624,1
12848,20190706,1
12848,20190815,1
12848,20191101,1
12848,20191224,1
12848,20191225,1
12848,20191226,1
13074,20200101,2
13074,20190311,2
13074,20190501,2
13074,20190624,2
13074,20190706,2
13074,20190815,2
13074,20191101,2
13074,20191224,2
13074,20191225,2
13074,20191226,2
13075,20200101,2
13075,20190311,2
13075,20190501,2
13075,20190624,2
13075,20190706,2
13075,20190815,2
13075,20191101,2
13075,20191224,2
13075,20191225,2
13075,20191226,2
13076,20200101,1
13076,20190311,1
13076,20190501,1
13076,20190624,1
13076,20190706,1
13076,20190815,1
13076,20191101,1
13076,20191224,1
13076,20191225,1
13076,20191226,1
13021,20200101,2
13021,20190311,2
13021,20190501,2
13021,20190624,2
13021,20190706,2
13021,20190815,2
13021,20191101,2
13021,20191224,2
13021,20191225,2
13021,20191226,2
13022,20200101,2
13022,20190311,2
13022,20190501,2
13022,20190624,2
13022,20190706,2
13022,20190815,2
13022,20191101,2
13022,20191224,2
13022,20191225,2
13022,20191226,2
13023,20200101,1
13023,20190311,1
13023,20190501,1
13023,20190624,1
13023,20190706,1
13023,20190815,1
13023,20191101,1
13023,20191224,1
13023,20191225,1
13023,20191226,1
13077,20200101,2
13077,20190311,2
13077,20190501,2
13077,20190624,2
13077,20190706,2
13077,20190815,2
13077,20191101,2
13077,20191224,2
13077,20191225,2
13077,20191226,2
13078,20200101,2
13078,20190311,2
13078,20190501,2
13078,20190624,2
13078,20190706,2
13078,20190815,2
13078,20191101,2
13078,20191224,2
13078,20191225,2
13078,20191226,2
13079,20200101,1
13079,20190311,1
13079,20190501,1
13079,20190624,1
13079,20190706,1
13079,20190815,1
13079,20191101,1
13079,20191224,1
13079,20191225,1
13079,20191226,1
12469,20200101,2
12469,20190311,2
12469,20190501,2
12469,20190624,2
12469,20190706,2
12469,20190815,2
12469,20191101,2
12469,20191224,2
12469,20191225,2
12469,20191226,2
12470,20200101,2
12470,20190311,2
12470,20190501,2
12470,20190624,2
12470,20190706,2
12470,20190815,2
12470,20191101,2
12470,20191224,2
12470,20191225,2
12470,20191226,2
12471,20200101,1
12471,20190311,1
12471,20190501,1
12471,20190624,1
12471,20190706,1
12471,20190815,1
12471,20191101,1
12471,20191224,1
12471,20191225,1
12471,20191226,1
12850,20200101,2
12850,20190311,2
12850,20190501,2
12850,20190624,2
12850,20190706,2
12850,20190815,2
12850,20191101,2
12850,20191224,2
12850,20191225,2
12850,20191226,2
12231,20200101,2
12231,20190311,2
12231,20190501,2
12231,20190624,2
12231,20190706,2
12231,20190815,2
12231,20191101,2
12231,20191224,2
12231,20191225,2
12231,20191226,2
12232,20200101,1
12232,20190311,1
12232,20190501,1
12232,20190624,1
12232,20190706,1
12232,20190815,1
12232,20191101,1
12232,20191224,1
12232,20191225,1
12232,20191226,1
13080,20200101,2
13080,20190311,2
13080,20190501,2
13080,20190624,2
13080,20190706,2
13080,20190815,2
13080,20191101,2
13080,20191224,2
13080,20191225,2
13080,20191226,2
13081,20200101,2
13081,20190311,2
13081,20190501,2
13081,20190624,2
13081,20190706,2
13081,20190815,2
13081,20191101,2
13081,20191224,2
13081,20191225,2
13081,20191226,2
13082,20200101,1
13082,20190311,1
13082,20190501,1
13082,20190624,1
13082,20190706,1
13082,20190815,1
13082,20191101,1
13082,20191224,1
13082,20191225,1
13082,20191226,1
13083,20200101,2
13083,20190311,2
13083,20190501,2
13083,20190624,2
13083,20190706,2
13083,20190815,2
13083,20191101,2
13083,20191224,2
13083,20191225,2
13083,20191226,2
13084,20200101,2
13084,20190311,2
13084,20190501,2
13084,20190624,2
13084,20190706,2
13084,20190815,2
13084,20191101,2
13084,20191224,2
13084,20191225,2
13084,20191226,2
13085,20200101,1
13085,20190311,1
13085,20190501,1
13085,20190624,1
13085,20190706,1
13085,20190815,1
13085,20191101,1
13085,20191224,1
13085,20191225,1
13085,20191226,1
12741,20200101,2
12741,20190311,2
12741,20190501,2
12741,20190624,2
12741,20190706,2
12741,20190815,2
12741,20191101,2
12741,20191224,2
12741,20191225,2
12741,20191226,2
12742,20200101,1
12742,20190311,1
12742,20190501,1
12742,20190624,1
12742,20190706,1
12742,20190815,1
12742,20191101,1
12742,20191224,1
12742,20191225,1
12742,20191226,1
13174,20200101,2
13174,20190311,2
13174,20190501,2
13174,20190624,2
13174,20190706,2
13174,20190815,2
13174,20191101,2
13174,20191224,2
13174,20191225,2
13174,20191226,2
13175,20200101,1
13175,20190311,1
13175,20190501,1
13175,20190624,1
13175,20190706,1
13175,20190815,1
13175,20191101,1
13175,20191224,1
13175,20191225,1
13175,20191226,1
13086,20200101,2
13086,20190311,2
13086,20190501,2
13086,20190624,2
13086,20190706,2
13086,20190815,2
13086,20191101,2
13086,20191224,2
13086,20191225,2
13086,20191226,2
13087,20200101,1
13087,20190311,1
13087,20190501,1
13087,20190624,1
13087,20190706,1
13087,20190815,1
13087,20191101,1
13087,20191224,1
13087,20191225,1
13087,20191226,1
12685,20200101,2
12685,20190311,2
12685,20190501,2
12685,20190624,2
12685,20190706,2
12685,20190815,2
12685,20191101,2
12685,20191224,2
12685,20191225,2
12685,20191226,2
12686,20200101,1
12686,20190311,1
12686,20190501,1
12686,20190624,1
12686,20190706,1
12686,20190815,1
12686,20191101,1
12686,20191224,1
12686,20191225,1
12686,20191226,1
12571,20200101,2
12571,20190311,2
12571,20190501,2
12571,20190624,2
12571,20190706,2
12571,20190815,2
12571,20191101,2
12571,20191224,2
12571,20191225,2
12571,20191226,2
12572,20200101,2
12572,20190311,2
12572,20190501,2
12572,20190624,2
12572,20190706,2
12572,20190815,2
12572,20191101,2
12572,20191224,2
12572,20191225,2
12572,20191226,2
12573,20200101,1
12573,20190311,1
12573,20190501,1
12573,20190624,1
12573,20190706,1
12573,20190815,1
12573,20191101,1
12573,20191224,1
12573,20191225,1
12573,20191226,1
12574,20200101,2
12574,20190311,2
12574,20190501,2
12574,20190624,2
12574,20190706,2
12574,20190815,2
12574,20191101,2
12574,20191224,2
12574,20191225,2
12574,20191226,2
12236,20200101,1
12236,20190311,1
12236,20190501,1
12236,20190624,1
12236,20190706,1
12236,20190815,1
12236,20191101,1
12236,20191224,1
12236,20191225,1
12236,20191226,1
13189,20200101,1
13189,20190311,1
13189,20190501,1
13189,20190624,1
13189,20190706,1
13189,20190815,1
13189,20191101,1
13189,20191224,1
13189,20191225,1
13189,20191226,1
13188,20200101,2
13188,20190311,2
13188,20190501,2
13188,20190624,2
13188,20190706,2
13188,20190815,2
13188,20191101,2
13188,20191224,2
13188,20191225,2
13188,20191226,2
13187,20200101,2
13187,20190311,2
13187,20190501,2
13187,20190624,2
13187,20190706,2
13187,20190815,2
13187,20191101,2
13187,20191224,2
13187,20191225,2
13187,20191226,2
12269,20200101,2
12269,20190311,2
12269,20190501,2
12269,20190624,2
12269,20190706,2
12269,20190815,2
12269,20191101,2
12269,20191224,2
12269,20191225,2
12269,20191226,2
11114,20200101,2
11114,20190311,2
11114,20190501,2
11114,20190624,2
11114,20190706,2
11114,20190815,2
11114,20191101,2
11114,20191224,2
11114,20191225,2
11114,20191226,2
11610,20200101,2
11610,20190311,2
11610,20190501,2
11610,20190624,2
11610,20190706,2
11610,20190815,2
11610,20191101,2
11610,20191224,2
11610,20191225,2
11610,20191226,2
11116,20200101,2
11116,20190311,2
11116,20190501,2
11116,20190624,2
11116,20190706,2
11116,20190815,2
11116,20191101,2
11116,20191224,2
11116,20191225,2
11116,20191226,2
12677,20200101,2
12677,20190311,2
12677,20190501,2
12677,20190624,2
12677,20190706,2
12677,20190815,2
12677,20191101,2
12677,20191224,2
12677,20191225,2
12677,20191226,2
13172,20200101,2
13172,20190311,2
13172,20190501,2
13172,20190624,2
13172,20190706,2
13172,20190815,2
13172,20191101,2
13172,20191224,2
13172,20191225,2
13172,20191226,2
13173,20200101,1
13173,20190311,1
13173,20190501,1
13173,20190624,1
13173,20190706,1
13173,20190815,1
13173,20191101,1
13173,20191224,1
13173,20191225,1
13173,20191226,1
12958,20200101,2
12958,20190311,2
12958,20190501,2
12958,20190624,2
12958,20190706,2
12958,20190815,2
12958,20191101,2
12958,20191224,2
12958,20191225,2
12958,20191226,2
12959,20200101,2
12959,20190311,2
12959,20190501,2
12959,20190624,2
12959,20190706,2
12959,20190815,2
12959,20191101,2
12959,20191224,2
12959,20191225,2
12959,20191226,2
12960,20200101,1
12960,20190311,1
12960,20190501,1
12960,20190624,1
12960,20190706,1
12960,20190815,1
12960,20191101,1
12960,20191224,1
12960,20191225,1
12960,20191226,1
12961,20200101,2
12961,20190311,2
12961,20190501,2
12961,20190624,2
12961,20190706,2
12961,20190815,2
12961,20191101,2
12961,20191224,2
12961,20191225,2
12961,20191226,2
12962,20200101,2
12962,20190311,2
12962,20190501,2
12962,20190624,2
12962,20190706,2
12962,20190815,2
12962,20191101,2
12962,20191224,2
12962,20191225,2
12962,20191226,2
13014,20200101,1
13014,20190311,1
13014,20190501,1
13014,20190624,1
13014,20190706,1
13014,20190815,1
13014,20191101,1
13014,20191224,1
13014,20191225,1
13014,20191226,1
12964,20200101,2
12964,20190311,2
12964,20190501,2
12964,20190624,2
12964,20190706,2
12964,20190815,2
12964,20191101,2
12964,20191224,2
12964,20191225,2
12964,20191226,2
12965,20200101,2
12965,20190311,2
12965,20190501,2
12965,20190624,2
12965,20190706,2
12965,20190815,2
12965,20191101,2
12965,20191224,2
12965,20191225,2
12965,20191226,2
12966,20200101,1
12966,20190311,1
12966,20190501,1
12966,20190624,1
12966,20190706,1
12966,20190815,1
12966,20191101,1
12966,20191224,1
12966,20191225,1
12966,20191226,1
12967,20200101,2
12967,20190311,2
12967,20190501,2
12967,20190624,2
12967,20190706,2
12967,20190815,2
12967,20191101,2
12967,20191224,2
12967,20191225,2
12967,20191226,2
12985,20200101,2
12985,20190311,2
12985,20190501,2
12985,20190624,2
12985,20190706,2
12985,20190815,2
12985,20191101,2
12985,20191224,2
12985,20191225,2
12985,20191226,2
12968,20200101,2
12968,20190311,2
12968,20190501,2
12968,20190624,2
12968,20190706,2
12968,20190815,2
12968,20191101,2
12968,20191224,2
12968,20191225,2
12968,20191226,2
12969,20200101,1
12969,20190311,1
12969,20190501,1
12969,20190624,1
12969,20190706,1
12969,20190815,1
12969,20191101,1
12969,20191224,1
12969,20191225,1
12969,20191226,1
12970,20200101,2
12970,20190311,2
12970,20190501,2
12970,20190624,2
12970,20190706,2
12970,20190815,2
12970,20191101,2
12970,20191224,2
12970,20191225,2
12970,20191226,2
12971,20200101,2
12971,20190311,2
12971,20190501,2
12971,20190624,2
12971,20190706,2
12971,20190815,2
12971,20191101,2
12971,20191224,2
12971,20191225,2
12971,20191226,2
12972,20200101,1
12972,20190311,1
12972,20190501,1
12972,20190624,1
12972,20190706,1
12972,20190815,1
12972,20191101,1
12972,20191224,1
12972,20191225,1
12972,20191226,1
12973,20200101,2
12973,20190311,2
12973,20190501,2
12973,20190624,2
12973,20190706,2
12973,20190815,2
12973,20191101,2
12973,20191224,2
12973,20191225,2
12973,20191226,2
12974,20200101,2
12974,20190311,2
12974,20190501,2
12974,20190624,2
12974,20190706,2
12974,20190815,2
12974,20191101,2
12974,20191224,2
12974,20191225,2
12974,20191226,2
12975,20200101,1
12975,20190311,1
12975,20190501,1
12975,20190624,1
12975,20190706,1
12975,20190815,1
12975,20191101,1
12975,20191224,1
12975,20191225,1
12975,20191226,1
12976,20200101,2
12976,20190311,2
12976,20190501,2
12976,20190624,2
12976,20190706,2
12976,20190815,2
12976,20191101,2
12976,20191224,2
12976,20191225,2
12976,20191226,2
12977,20200101,2
12977,20190311,2
12977,20190501,2
12977,20190624,2
12977,20190706,2
12977,20190815,2
12977,20191101,2
12977,20191224,2
12977,20191225,2
12977,20191226,2
12978,20200101,1
12978,20190311,1
12978,20190501,1
12978,20190624,1
12978,20190706,1
12978,20190815,1
12978,20191101,1
12978,20191224,1
12978,20191225,1
12978,20191226,1
12979,20200101,2
12979,20190311,2
12979,20190501,2
12979,20190624,2
12979,20190706,2
12979,20190815,2
12979,20191101,2
12979,20191224,2
12979,20191225,2
12979,20191226,2
12980,20200101,2
12980,20190311,2
12980,20190501,2
12980,20190624,2
12980,20190706,2
12980,20190815,2
12980,20191101,2
12980,20191224,2
12980,20191225,2
12980,20191226,2
12981,20200101,1
12981,20190311,1
12981,20190501,1
12981,20190624,1
12981,20190706,1
12981,20190815,1
12981,20191101,1
12981,20191224,1
12981,20191225,1
12981,20191226,1
12982,20200101,2
12982,20190311,2
12982,20190501,2
12982,20190624,2
12982,20190706,2
12982,20190815,2
12982,20191101,2
12982,20191224,2
12982,20191225,2
12982,20191226,2
12983,20200101,2
12983,20190311,2
12983,20190501,2
12983,20190624,2
12983,20190706,2
12983,20190815,2
12983,20191101,2
12983,20191224,2
12983,20191225,2
12983,20191226,2
12984,20200101,1
12984,20190311,1
12984,20190501,1
12984,20190624,1
12984,20190706,1
12984,20190815,1
12984,20191101,1
12984,20191224,1
12984,20191225,1
12984,20191226,1
12986,20200101,2
12986,20190311,2
12986,20190501,2
12986,20190624,2
12986,20190706,2
12986,20190815,2
12986,20191101,2
12986,20191224,2
12986,20191225,2
12986,20191226,2
12987,20200101,2
12987,20190311,2
12987,20190501,2
12987,20190624,2
12987,20190706,2
12987,20190815,2
12987,20191101,2
12987,20191224,2
12987,20191225,2
12987,20191226,2
12988,20200101,1
12988,20190311,1
12988,20190501,1
12988,20190624,1
12988,20190706,1
12988,20190815,1
12988,20191101,1
12988,20191224,1
12988,20191225,1
12988,20191226,1
12989,20200101,2
12989,20190311,2
12989,20190501,2
12989,20190624,2
12989,20190706,2
12989,20190815,2
12989,20191101,2
12989,20191224,2
12989,20191225,2
12989,20191226,2
13111,20200101,2
13111,20190311,2
13111,20190501,2
13111,20190624,2
13111,20190706,2
13111,20190815,2
13111,20191101,2
13111,20191224,2
13111,20191225,2
13111,20191226,2
13112,20200101,2
13112,20190311,2
13112,20190501,2
13112,20190624,2
13112,20190706,2
13112,20190815,2
13112,20191101,2
13112,20191224,2
13112,20191225,2
13112,20191226,2
13113,20200101,1
13113,20190311,1
13113,20190501,1
13113,20190624,1
13113,20190706,1
13113,20190815,1
13113,20191101,1
13113,20191224,1
13113,20191225,1
13113,20191226,1
12993,20200101,2
12993,20190311,2
12993,20190501,2
12993,20190624,2
12993,20190706,2
12993,20190815,2
12993,20191101,2
12993,20191224,2
12993,20191225,2
12993,20191226,2
12994,20200101,2
12994,20190311,2
12994,20190501,2
12994,20190624,2
12994,20190706,2
12994,20190815,2
12994,20191101,2
12994,20191224,2
12994,20191225,2
12994,20191226,2
12995,20200101,1
12995,20190311,1
12995,20190501,1
12995,20190624,1
12995,20190706,1
12995,20190815,1
12995,20191101,1
12995,20191224,1
12995,20191225,1
12995,20191226,1
12996,20200101,2
12996,20190311,2
12996,20190501,2
12996,20190624,2
12996,20190706,2
12996,20190815,2
12996,20191101,2
12996,20191224,2
12996,20191225,2
12996,20191226,2
12997,20200101,2
12997,20190311,2
12997,20190501,2
12997,20190624,2
12997,20190706,2
12997,20190815,2
12997,20191101,2
12997,20191224,2
12997,20191225,2
12997,20191226,2
12998,20200101,1
12998,20190311,1
12998,20190501,1
12998,20190624,1
12998,20190706,1
12998,20190815,1
12998,20191101,1
12998,20191224,1
12998,20191225,1
12998,20191226,1
13114,20200101,2
13114,20190311,2
13114,20190501,2
13114,20190624,2
13114,20190706,2
13114,20190815,2
13114,20191101,2
13114,20191224,2
13114,20191225,2
13114,20191226,2
13115,20200101,2
13115,20190311,2
13115,20190501,2
13115,20190624,2
13115,20190706,2
13115,20190815,2
13115,20191101,2
13115,20191224,2
13115,20191225,2
13115,20191226,2
13116,20200101,1
13116,20190311,1
13116,20190501,1
13116,20190624,1
13116,20190706,1
13116,20190815,1
13116,20191101,1
13116,20191224,1
13116,20191225,1
13116,20191226,1
13002,20200101,2
13002,20190311,2
13002,20190501,2
13002,20190624,2
13002,20190706,2
13002,20190815,2
13002,20191101,2
13002,20191224,2
13002,20191225,2
13002,20191226,2
13003,20200101,1
13003,20190311,1
13003,20190501,1
13003,20190624,1
13003,20190706,1
13003,20190815,1
13003,20191101,1
13003,20191224,1
13003,20191225,1
13003,20191226,1
13004,20200101,2
13004,20190311,2
13004,20190501,2
13004,20190624,2
13004,20190706,2
13004,20190815,2
13004,20191101,2
13004,20191224,2
13004,20191225,2
13004,20191226,2
13005,20200101,1
13005,20190311,1
13005,20190501,1
13005,20190624,1
13005,20190706,1
13005,20190815,1
13005,20191101,1
13005,20191224,1
13005,20191225,1
13005,20191226,1
